,FileName,frustrated,angry,sad,disgust,fear,neutral,surprise,happy,EmoAct,EmoVal,SpkrID,Gender,Split_Set,dominant_emotion
5278,Ses03M_impro05b_M010.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.08333325000000003,3,Male,Train,ambiguous
5281,Ses03F_impro05_M002.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.41666675,3,Male,Train,ambiguous
5297,Ses03M_impro08b_F017.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.58333325,0.33333325,3,Female,Train,ambiguous
5301,Ses03F_impro04_F023.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.33333325,0.41666675,3,Female,Train,ambiguous
5311,Ses03F_script01_2_F014.wav,0.00625,0.320833,0.320833,0.00625,0.320833,0.00625,0.00625,0.0125,1.0,0.0,3,Female,Train,ambiguous
5320,Ses03M_script01_1_F006.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.0125,0.625,0.25,3,Female,Train,ambiguous
5323,Ses03F_script02_1_F006.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
5325,Ses03M_impro01_M004.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.33333325,3,Male,Train,ambiguous
5326,Ses03F_impro05_F007.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.8333332499999999,0.16666674999999997,3,Female,Train,ambiguous
5329,Ses03M_impro05b_M008.wav,0.195,0.38375,0.00625,0.00625,0.00625,0.00625,0.38375,0.0125,0.58333325,0.08333325000000003,3,Male,Train,ambiguous
5351,Ses03M_script03_2_M023.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,3,Male,Train,ambiguous
5362,Ses03F_impro05_M004.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.58333325,3,Male,Train,ambiguous
5369,Ses03F_impro04_F024.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.41666675,0.41666675,3,Female,Train,ambiguous
5370,Ses03F_script02_1_F021.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
5374,Ses03M_impro04_M014.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.33333325,0.5,3,Male,Train,ambiguous
5383,Ses03F_script01_1_F051.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.58333325,0.33333325,3,Female,Train,ambiguous
5385,Ses03F_script01_2_M000.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.375,0.5,3,Male,Train,ambiguous
5387,Ses03M_impro01_F001.wav,0.00625,0.478125,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.66666675,0.5,3,Female,Train,ambiguous
5388,Ses03M_script03_2_F026.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,1.0,0.0,3,Female,Train,ambiguous
5390,Ses03F_script01_1_M010.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.33333325,3,Male,Train,ambiguous
5408,Ses03M_script01_1_F035.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,3,Female,Train,ambiguous
5415,Ses03F_script03_2_F031.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.5,3,Female,Train,ambiguous
5443,Ses03F_impro04_F025.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.41666675,3,Female,Train,ambiguous
5451,Ses03M_script02_1_F012.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.125,3,Female,Train,ambiguous
5457,Ses03F_script02_1_F007.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,3,Female,Train,ambiguous
5469,Ses03M_script01_1_M044.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,3,Male,Train,ambiguous
5473,Ses03M_script01_2_M007.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,3,Male,Train,ambiguous
5482,Ses03M_script01_1_F029.wav,0.00625,0.320833,0.00625,0.00625,0.320833,0.320833,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
5486,Ses03M_script03_2_M036.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.5,3,Male,Train,ambiguous
5489,Ses03M_script01_2_F007.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.25,3,Female,Train,ambiguous
5511,Ses03M_script03_2_M002.wav,0.00625,0.320833,0.00625,0.320833,0.00625,0.320833,0.00625,0.0125,0.5,0.375,3,Male,Train,ambiguous
5514,Ses03M_script01_1_F027.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.75,3,Female,Train,ambiguous
5523,Ses03F_impro02_M024.wav,0.00625,0.38375,0.38375,0.00625,0.195,0.00625,0.00625,0.0125,0.33333325,0.33333325,3,Male,Train,ambiguous
5527,Ses03F_script01_1_F008.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.58333325,0.25,3,Female,Train,ambiguous
5540,Ses03F_script03_2_F033.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,3,Female,Train,ambiguous
5554,Ses03F_script02_2_F009.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.66666675,0.25,3,Female,Train,ambiguous
5571,Ses03F_script01_1_F009.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.0125,0.41666675,0.5,3,Female,Train,ambiguous
5572,Ses03M_script01_1_M013.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,3,Male,Train,ambiguous
5576,Ses03F_impro02_M018.wav,0.00625,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,3,Male,Train,ambiguous
5580,Ses03F_script03_2_M018.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,3,Male,Train,ambiguous
5586,Ses03M_impro01_M025.wav,0.320833,0.320833,0.00625,0.163542,0.163542,0.00625,0.00625,0.0125,0.58333325,0.33333325,3,Male,Train,ambiguous
5589,Ses03F_script01_2_M002.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.75,0.375,3,Male,Train,ambiguous
5606,Ses03F_script02_1_F009.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
5616,Ses03M_script03_2_M028.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.25,3,Male,Train,ambiguous
5618,Ses03F_script03_2_M021.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.375,3,Male,Train,ambiguous
5623,Ses03F_impro02_M007.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.16666674999999997,3,Male,Train,ambiguous
5627,Ses03M_impro05a_F018.wav,0.38375,0.38375,0.00625,0.00625,0.00625,0.195,0.00625,0.0125,0.66666675,0.5,3,Female,Train,ambiguous
5636,Ses03M_script01_3_F025.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
5640,Ses03M_impro05b_M009.wav,0.242188,0.242188,0.00625,0.242188,0.00625,0.00625,0.242188,0.0125,0.33333325,0.33333325,3,Male,Train,ambiguous
5645,Ses03F_impro04_F015.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.66666675,0.41666675,3,Female,Train,ambiguous
5652,Ses03M_script02_1_M018.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.75,0.125,3,Male,Train,ambiguous
5653,Ses03M_script03_2_M013.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,3,Male,Train,ambiguous
5654,Ses03F_impro06_M006.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.41666675,0.58333325,3,Male,Train,ambiguous
5659,Ses03M_script01_1_F032.wav,0.38375,0.00625,0.38375,0.00625,0.00625,0.195,0.00625,0.0125,0.75,0.25,3,Female,Train,ambiguous
5664,Ses03F_script03_2_M006.wav,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.0125,0.625,0.25,3,Male,Train,ambiguous
5667,Ses03F_script02_2_F007.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.33333325,0.25,3,Female,Train,ambiguous
5671,Ses03M_script03_1_F001.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.320833,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
5691,Ses03F_impro04_F009.wav,0.478125,0.00625,0.00625,0.00625,0.478125,0.00625,0.00625,0.0125,0.58333325,0.25,3,Female,Train,ambiguous
5695,Ses03F_script03_2_M031.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Male,Train,ambiguous
5696,Ses03M_impro01_M008.wav,0.38375,0.38375,0.00625,0.195,0.00625,0.00625,0.00625,0.0125,0.58333325,0.16666674999999997,3,Male,Train,ambiguous
5712,Ses03M_impro04_M011.wav,0.38375,0.38375,0.195,0.00625,0.00625,0.00625,0.00625,0.0125,0.41666675,0.25,3,Male,Train,ambiguous
5718,Ses03F_impro04_F019.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.33333325,3,Female,Train,ambiguous
5721,Ses03F_script03_2_F020.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.5,3,Female,Train,ambiguous
5733,Ses03M_script01_3_F028.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,3,Female,Train,ambiguous
5736,Ses03F_script03_2_F007.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.375,3,Female,Train,ambiguous
5749,Ses03F_script01_1_F002.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.320833,0.0125,0.5,0.33333325,3,Female,Train,ambiguous
5751,Ses03M_script01_3_M003.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.375,0.375,3,Male,Train,ambiguous
5758,Ses03M_script01_3_M026.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,3,Male,Train,ambiguous
5762,Ses03M_script03_2_F018.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
5763,Ses03M_impro08b_F004.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.9166667500000001,0.16666674999999997,3,Female,Train,ambiguous
5775,Ses04F_impro04_M024.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,4,Male,Test,ambiguous
5790,Ses04F_impro01_M025.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,4,Male,Test,ambiguous
5792,Ses04M_script01_3_F007.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,4,Female,Test,ambiguous
5800,Ses04M_script03_2_M006.wav,0.320833,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.0125,0.5,0.375,4,Male,Test,ambiguous
5804,Ses04F_impro02_M022.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,4,Male,Test,ambiguous
5824,Ses04F_script02_2_M036.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,4,Male,Test,ambiguous
5827,Ses04F_script01_3_F004.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,4,Female,Test,ambiguous
5836,Ses04F_script02_2_M038.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.125,4,Male,Test,ambiguous
5837,Ses04F_script01_2_M005.wav,0.00625,0.478125,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.5,4,Male,Test,ambiguous
5842,Ses04M_script01_1_M009.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,4,Male,Test,ambiguous
5850,Ses04M_script01_1_M020.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,4,Male,Test,ambiguous
5851,Ses04F_impro08_M021.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
5861,Ses04M_script03_2_M032.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.375,4,Male,Test,ambiguous
5865,Ses04M_impro02_F000.wav,0.320833,0.00625,0.320833,0.320833,0.00625,0.00625,0.00625,0.0125,0.625,0.25,4,Female,Test,ambiguous
5870,Ses04F_script01_3_F020.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,4,Female,Test,ambiguous
5873,Ses04F_script01_3_F005.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.25,4,Female,Test,ambiguous
5875,Ses04F_script01_1_F033.wav,0.242188,0.00625,0.242188,0.00625,0.242188,0.242188,0.00625,0.0125,0.625,0.25,4,Female,Test,ambiguous
5876,Ses04M_script02_1_M017.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.25,0.375,4,Male,Test,ambiguous
5890,Ses04M_script02_1_F001.wav,0.320833,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Female,Test,ambiguous
5892,Ses04M_impro02_F014.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.125,4,Female,Test,ambiguous
5909,Ses04F_script03_2_M013.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,4,Male,Test,ambiguous
5911,Ses04M_script01_3_M007.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
5912,Ses04M_script01_1_M015.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,4,Male,Test,ambiguous
5925,Ses04M_script01_1_F038.wav,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.320833,0.0125,0.5,0.25,4,Female,Test,ambiguous
5943,Ses04M_script02_2_M004.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
5947,Ses04M_script01_3_M029.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,4,Male,Test,ambiguous
5949,Ses04F_script01_2_F003.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,4,Female,Test,ambiguous
5954,Ses04M_script01_2_M004.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.58333325,0.25,4,Male,Test,ambiguous
5966,Ses04F_script01_3_M037.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,4,Male,Test,ambiguous
5971,Ses04M_script02_2_M012.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,4,Male,Test,ambiguous
5995,Ses04F_impro01_M019.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,4,Male,Test,ambiguous
6009,Ses04M_script02_2_F014.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,4,Female,Test,ambiguous
6011,Ses04F_script01_1_M006.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
6018,Ses04F_impro08_F022.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.625,0.625,4,Female,Test,ambiguous
6026,Ses04M_impro02_F015.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,4,Female,Test,ambiguous
6037,Ses04F_script03_2_M019.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,4,Male,Test,ambiguous
6073,Ses04F_script01_3_M042.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,4,Male,Test,ambiguous
6083,Ses04M_script01_3_F004.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,4,Female,Test,ambiguous
6092,Ses04F_script03_2_M002.wav,0.320833,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.0125,0.5,0.375,4,Male,Test,ambiguous
6121,Ses04F_impro04_F010.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.125,4,Female,Test,ambiguous
6138,Ses04M_impro02_F001.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,4,Female,Test,ambiguous
6143,Ses04F_script02_1_F005.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.5,4,Female,Test,ambiguous
6159,Ses04F_script01_3_M038.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.375,4,Male,Test,ambiguous
6173,Ses04M_script01_3_F021.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Female,Test,ambiguous
6176,Ses04F_script01_3_F021.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,4,Female,Test,ambiguous
6200,Ses04M_impro01_M015.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,4,Male,Test,ambiguous
6207,Ses04F_script01_1_F007.wav,0.00625,0.00625,0.478125,0.00625,0.478125,0.00625,0.00625,0.0125,0.5,0.25,4,Female,Test,ambiguous
6210,Ses04F_script01_1_M002.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
6228,Ses04F_script01_1_M044.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.375,4,Male,Test,ambiguous
6233,Ses04M_script01_1_F026.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,4,Female,Test,ambiguous
6236,Ses04M_script01_3_M005.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,4,Male,Test,ambiguous
6245,Ses04M_script01_1_M004.wav,0.00625,0.00625,0.320833,0.00625,0.320833,0.320833,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
6253,Ses04F_script01_1_M033.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
6257,Ses04F_script01_1_F005.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,4,Female,Test,ambiguous
6260,Ses04M_script01_1_F006.wav,0.00625,0.00625,0.478125,0.00625,0.478125,0.00625,0.00625,0.0125,0.5,0.25,4,Female,Test,ambiguous
6263,Ses04F_script03_2_M017.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.25,4,Male,Test,ambiguous
6280,Ses04F_script02_2_F003.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.25,4,Female,Test,ambiguous
6284,Ses04F_impro08_M006.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
6286,Ses04M_script01_1_M005.wav,0.00625,0.00625,0.320833,0.00625,0.320833,0.320833,0.00625,0.0125,0.25,0.25,4,Male,Test,ambiguous
6291,Ses04F_impro01_F015.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,4,Female,Test,ambiguous
6299,Ses04F_script02_2_F013.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,1.0,0.0,4,Female,Test,ambiguous
6307,Ses04F_script01_1_F026.wav,0.242188,0.242188,0.00625,0.00625,0.242188,0.242188,0.00625,0.0125,0.5,0.375,4,Female,Test,ambiguous
6309,Ses04F_script03_2_M030.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.375,4,Male,Test,ambiguous
6319,Ses04M_impro05_M001.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.125,0.5,4,Male,Test,ambiguous
6321,Ses04M_script01_3_F017.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,4,Female,Test,ambiguous
6324,Ses04F_script02_2_F001.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,4,Female,Test,ambiguous
6329,Ses04F_script01_1_M036.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,4,Male,Test,ambiguous
6331,Ses04F_script03_2_M009.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
6336,Ses04F_script03_2_M029.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.75,0.25,4,Male,Test,ambiguous
6337,Ses04F_script03_2_F032.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.75,4,Female,Test,ambiguous
6338,Ses04F_script02_2_M017.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.5,4,Male,Test,ambiguous
6349,Ses04M_script02_1_M025.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.5,0.5,4,Male,Test,ambiguous
6359,Ses04F_script03_2_M018.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.5,4,Male,Test,ambiguous
6398,Ses04M_script01_2_M002.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.41666675,0.5,4,Male,Test,ambiguous
6402,Ses04F_impro01_M012.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,4,Male,Test,ambiguous
6404,Ses04M_script01_3_F005.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.25,4,Female,Test,ambiguous
6423,Ses04M_impro02_F030.wav,0.242188,0.242188,0.242188,0.00625,0.242188,0.00625,0.00625,0.0125,0.25,0.125,4,Female,Test,ambiguous
6424,Ses04F_script02_2_F017.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.0,4,Female,Test,ambiguous
6431,Ses04M_script02_2_M010.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.25,4,Male,Test,ambiguous
6446,Ses04F_impro08_M031.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
6463,Ses04M_script02_2_M003.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.375,0.25,4,Male,Test,ambiguous
6466,Ses04M_script02_2_M028.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,4,Male,Test,ambiguous
6467,Ses04F_script03_2_F033.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,4,Female,Test,ambiguous
6476,Ses04M_script01_3_M004.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,4,Male,Test,ambiguous
6477,Ses04F_script03_2_M036.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,4,Male,Test,ambiguous
6483,Ses04F_impro04_M032.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,4,Male,Test,ambiguous
6487,Ses04F_script02_2_M035.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.125,4,Male,Test,ambiguous
6511,Ses04F_script02_2_M018.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.625,0.5,4,Male,Test,ambiguous
6514,Ses04M_script02_2_M023.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
6518,Ses04F_script01_1_M031.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.25,4,Male,Test,ambiguous
6519,Ses04M_impro02_F004.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,4,Female,Test,ambiguous
6521,Ses04M_script01_3_M021.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.25,4,Male,Test,ambiguous
6569,Ses04F_script01_1_F003.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.478125,0.0125,0.375,0.375,4,Female,Test,ambiguous
6571,Ses04F_script03_2_M026.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
6590,Ses04F_script02_2_F012.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,4,Female,Test,ambiguous
6602,Ses04M_script03_2_M042.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
6613,Ses04F_impro02_M007.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,4,Male,Test,ambiguous
6615,Ses04F_script03_2_M038.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.75,0.125,4,Male,Test,ambiguous
6617,Ses04M_impro02_F031.wav,0.242188,0.242188,0.242188,0.00625,0.242188,0.00625,0.00625,0.0125,0.125,0.125,4,Female,Test,ambiguous
